user_id,status,city,job_title,organization_id,contracts,description,skills
94,published,MILLBROOK,General Manager,94,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'ai': 15, 'communication': 2, 'collaboration': 2, 'innovation': 3, 'coaching': 1, 'leadership': 1, 'internet': 3}}"
95,published,GUEYDAN,Software Developer,95,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'ai': 6, 'communication': 1, 'collaboration': 3, 'programming': 1, 'engineering': 1, 'design': 1, 'matlab': 1, 'analytical': 3, 'modeling': 1, 'ensemble': 3}}"
96,published,PLANO,Research and Development Tester,96,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'html': 1, 'http': 3}}"
97,published,ASHEBORO,Corporate Sales Manager,97,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'ai': 2, 'collaboration': 1}}"
98,published,BROKEN ARROW,Director of? Customer Success and Satisfaction,98,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'mobile': 1}}"
99,published,DEATSVILLE,Catering Account Manger,99,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'iptables': 1, 'javascript': 1, 'ensemble': 1}}"
100,published,AMES,Assistant Customer Care Center Manager,100,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'analytics': 1, 'collaboration': 1, 'e-commerce': 1, 'internet': 2, 'communication': 1}}"
101,published,HANKINSON,Manufacturing Specialist,101,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'training': 6, 'processing': 1, 'implementation': 1, 'communication': 4, 'documentation': 1, 'reporting': 1, 'priorities': 1, 'organizational': 1, 'leadership': 1, 'innovation': 1, 'analytical': 1, 'presentation': 1, 'networks': 1, 'data management': 1}}"
102,published,ALBANY,Piping Stress Engineer,102,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'consulting': 2, 'implementation': 7, 'collaboration': 1, 'reporting': 2, 'programming': 1, 'hardware': 1, 'technical': 1, 'engineering': 1, 'desk': 1}}"
103,published,HUNTSVILLE,RF Engineer,103,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'training': 2, 'implementation': 1, 'communication': 1, 'reporting': 2, 'project manager': 1, 'analytics': 1, 'technical': 3}}"
104,published,PHOENIX,Rental Representative,104,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'hardware': 1, 'collaboration': 1, 'reporting': 1, 'engineering': 1, 'desk': 1}}"
105,published,BECKET,Data Architect,105,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'http': 2, 'communication': 15, 'collaboration': 9, 'internet': 1, 'e-commerce': 1, 'design': 3, 'problem solving': 2, 'innovation': 2, 'communication technologies': 1}}"
106,published,NEW RIVER,Organizational Development Consultant,106,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'communication': 1, 'collaboration': 4, 'leadership': 1, 'ensemble': 1, 'internet': 1}}"
107,published,FAIRMONT,Drilling Engineer,107,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'communication': 3, 'collaboration': 2, 'documentation': 1, 'ensemble': 1}}"
108,published,DEMOTTE,Station Agent,108,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'collaboration': 1}}"
109,published,PHELAN,Hostess,109,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'ai': 2, 'hardware': 1, 'internet': 1}}"
